product,strength,weight_capacity_kg,biodegradability_score,co2_emission_score,recyclability_percent,material_cost_inr,category_Construction,category_Cosmetics,category_Electronics,category_Food Packaging,category_Furniture,category_Healthcare,category_Home Appliances,category_Textiles,category_Toys,material_type_Bamboo Fiber,material_type_Bioplastic,material_type_Cornstarch Polymer,material_type_Molded Pulp,material_type_PLA Plastic,material_type_Palm Leaf,material_type_Paperboard,material_type_Recycled Plastic,material_type_Seaweed Packaging,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score
Makeup Kit,0.0,0.9791836734693876,0.3833333333333334,0.8714285714285714,0.7999999999999998,0.21173076923076928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.049285714285714294,3.6079791847354707,1.3958631431757431
Garment Cover,1.0,0.13489795918367348,1.0,0.0,0.9285714285714286,0.0848076923076923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,20.34192987539844,6.543048350374633
Doll Packaging,1.0,0.833469387755102,0.9166666666666666,0.057142857142857134,0.8857142857142857,0.35923076923076924,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8642857142857142,5.107142857142857,2.1278979591836733
Vacuum Cleaner Pack,0.0,0.9797959183673468,0.0,0.0,0.4714285714285715,0.35461538461538467,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.2929475587703434,0.681823043141307
Fabric Roll Wrap,0.0,0.28530612244897957,0.2833333333333333,0.2571428571428571,0.11428571428571427,0.35769230769230775,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.21047619047619048,0.31081888822474585,0.2630279793925938
Tile Box,1.0,0.11653061224489794,0.7000000000000001,0.5285714285714285,0.38571428571428573,0.4238461538461539,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3300000000000001,3.1940222897669703,1.1251658706035603
Board Game Pack,0.5,0.32183673469387747,0.8166666666666668,0.2285714285714286,0.07142857142857145,0.6609615384615385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.63,0.8516562256888998,0.6040478881148331
Shirt Packaging,0.0,0.014081632653061223,0.20000000000000007,0.3142857142857143,0.31428571428571433,0.19423076923076926,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.13714285714285718,1.5388754371805218,0.5207442638072177
Shampoo Bottle,1.0,0.2220408163265306,0.9333333333333335,0.7857142857142856,0.38571428571428573,0.23134615384615387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000000000015,5.741605008537278,1.8690937474591427
Bakery Box,1.0,0.5610204081632653,0.35,0.02857142857142858,1.0,0.06634615384615383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.33999999999999997,26.196473551637286,8.163248187940166
Table Wrap,1.0,0.6048979591836734,0.15000000000000002,0.5428571428571429,0.7857142857142856,0.2644230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06857142857142857,6.5071578736610265,2.161045321281981
First Aid Kit,1.0,0.3251020408163265,0.5166666666666667,0.8571428571428572,0.657142857142857,0.46442307692307694,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.07380952380952378,3.492964271237477,1.1749437031399506
Syringe Pack,0.5,0.8561224489795918,0.2666666666666667,0.9000000000000001,0.9285714285714286,0.6757692307692308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.026666666666666637,2.0831664129476803,0.8924533252448481
Medical Device Box,1.0,0.6240816326530612,1.0,0.42857142857142855,0.24285714285714283,0.1453846153846154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5714285714285714,7.998585572842998,2.8153715902202467
Lipstick Case,0.5,0.8328571428571429,0.16666666666666674,0.9714285714285715,0.7571428571428571,0.25923076923076926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.004761904761904747,4.66938775510204,1.6525782312925166
Lipstick Case,0.5,0.5363265306122449,0.1166666666666667,0.2857142857142857,0.11428571428571427,0.9809615384615386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08333333333333336,0.6198885531313243,0.3801978584564041
Fan Packaging,1.0,0.7522448979591836,0.8166666666666668,0.5571428571428572,0.5142857142857142,0.4080769230769231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3616666666666667,3.6220265475095275,1.45694810030728
Makeup Kit,1.0,0.32408163265306117,0.43333333333333346,0.4857142857142857,0.32857142857142857,0.48615384615384616,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2228571428571429,2.6777408637873754,0.9896896060749881
Engine Oil Container,0.5,0.6910204081632653,0.4833333333333333,0.2142857142857143,0.3714285714285714,0.40211538461538465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3797619047619047,2.114525698286781,0.9935685938397757
Frozen Food Box,0.5,0.41877551020408155,0.9666666666666667,0.2142857142857143,0.39999999999999997,0.2201923076923077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7595238095238095,3.909774436090225,1.6023745076978155
Laptop Box,1.0,0.07142857142857142,0.09999999999999998,0.4857142857142857,0.9285714285714286,0.5915384615384616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.051428571428571414,3.206065034709536,1.0038195104128607
Iron Box,1.0,0.613673469387755,0.6333333333333334,0.7857142857142856,0.6857142857142857,0.6986538461538462,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.13571428571428581,2.3787555727854235,0.9520144269376678
Wood Panel Wrap,1.0,0.48469387755102034,0.30000000000000004,0.5142857142857142,0.9142857142857141,0.23480769230769233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14571428571428574,7.81954887218045,2.549558539205155
Medicine Bottle,0.0,0.39816326530612245,0.4833333333333333,0.3714285714285714,0.12857142857142861,0.25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.30380952380952375,0.49450549450549464,0.3893244374672946
Wood Panel Wrap,1.0,0.19224489795918365,0.8333333333333334,0.01428571428571429,0.14285714285714285,0.4605769230769231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8214285714285715,2.4286298090956855,1.1148338406878895
First Aid Kit,0.5,0.10959183673469389,0.8833333333333334,0.5285714285714285,0.1571428571428572,0.4715384615384616,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.41642857142857154,1.364673664993154,0.6088510790897829
Board Game Pack,0.5,0.44367346938775504,0.9833333333333333,0.6142857142857143,0.7142857142857142,0.32903846153846156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.3792857142857142,3.5815574102584873,1.3592835496081583
Wood Panel Wrap,0.5,0.4214285714285713,0.6666666666666666,0.0,0.35714285714285715,0.7363461538461539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,1.1484521662310891,0.7376308879645648
Perfume Box,0.5,0.7759183673469388,0.9833333333333333,0.5857142857142856,0.39999999999999997,0.2990384615384616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.40738095238095245,2.912258867454884,1.2694055513929279
Accessory Kit,0.5,0.8940816326530612,0.6833333333333335,0.8571428571428572,0.8142857142857143,0.49942307692307697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09761904761904759,2.5799493070161246,1.0812569009483748
Towel Pack,0.5,0.6614285714285713,0.45000000000000007,0.7,0.07142857142857145,0.08615384615384616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.13500000000000004,5.942857142857142,2.035285714285714
Beverage Bottle,0.5,0.510204081632653,0.0,0.39999999999999997,0.9428571428571428,0.5088461538461538,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.7808959017261463,0.9873299950076397
Tile Box,1.0,0.260204081632653,0.35,0.3142857142857143,0.8999999999999999,0.37903846153846155,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.24,4.883835887296095,1.6392119906786242
Car Spare Part Box,0.5,0.37183673469387746,0.2833333333333333,0.2571428571428571,0.8999999999999999,0.14634615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21047619047619048,8.954489544895448,2.8820883600672738
Shirt Packaging,1.0,0.596734693877551,0.33333333333333337,0.1,0.6142857142857143,0.1305769230769231,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.30000000000000004,11.483290990814929,3.744007705407744
Paint Can,1.0,0.8526530612244897,0.7500000000000001,0.04285714285714287,0.38571428571428573,0.5288461538461539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7178571428571429,2.5716325073926787,1.3144285277280077
Snack Pack,0.5,0.5748979591836735,0.7333333333333333,0.32857142857142857,0.4714285714285715,0.6651923076923077,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.49238095238095236,1.4387435407087927,0.8010448309201208
Mixer Grinder Box,1.0,0.11612244897959184,0.5666666666666668,0.04285714285714287,0.7714285714285714,0.5828846153846154,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5423809523809524,2.987813354339465,1.148133121948098
Syringe Pack,1.0,0.5689795918367346,0.2333333333333334,0.8285714285714285,0.0,0.5646153846153846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.04000000000000002,1.7402945113788486,0.708782230964675
Lipstick Case,1.0,0.22469387755102038,0.25,0.7,0.2571428571428572,0.5036538461538461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07500000000000001,2.447451462801519,0.8316436021057617
Makeup Kit,0.5,0.5218367346938775,0.9166666666666666,0.5428571428571429,1.0,0.19019230769230772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41904761904761895,7.4927953890489905,2.5720086847419075
Perfume Box,0.0,0.573469387755102,0.7166666666666667,0.9000000000000001,0.4714285714285715,0.6067307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07166666666666657,0.764399305091541,0.4300272745206595
Doll Packaging,0.5,0.5375510204081632,0.08333333333333337,0.12857142857142856,0.5285714285714285,0.37096153846153845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.07261904761904765,2.699935097713997,1.0002934544842672
Makeup Kit,0.5,0.23367346938775505,0.0,0.01428571428571429,0.39999999999999997,0.29826923076923084,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2.9195258889582023,0.9459598075037872
Puzzle Box,1.0,0.32081632653061215,0.9,0.8714285714285714,0.6142857142857143,0.2898076923076923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.1157142857142857,5.384403921927976,1.7578517888232905
Takeaway Container,0.5,0.5110204081632652,0.6666666666666666,0.9571428571428571,0.05714285714285716,0.15634615384615386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.028571428571428616,3.3492981007431872,1.169524124100507
Doll Packaging,1.0,0.8773469387755102,0.9166666666666666,0.3714285714285714,0.7142857142857142,0.5182692307692308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5761904761904761,3.2450985490665136,1.4672098368287976
Syringe Pack,1.0,0.2114285714285714,0.7999999999999999,0.34285714285714286,0.28571428571428575,0.7986538461538463,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5257142857142857,1.5899439442840155,0.7506974689994903
Medicine Bottle,0.0,0.83,0.7500000000000001,0.6142857142857143,0.7999999999999998,0.12076923076923074,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2892857142857143,6.117647058823529,2.2000084033613443
Doll Packaging,1.0,0.3251020408163265,0.5166666666666667,0.8571428571428572,0.657142857142857,0.3392307692307693,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.07380952380952378,4.745122718690999,1.5505912373760073
Laptop Box,1.0,0.012448979591836735,0.6166666666666666,0.7428571428571429,0.17142857142857143,0.26865384615384613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15857142857142853,4.203884452331658,1.32832860100562
Saree Box,1.0,0.49122448979591826,0.13333333333333341,0.7857142857142856,0.9571428571428571,0.3082692307692308,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.028571428571428605,6.149331031506257,2.0035952278192237
Vacuum Cleaner Pack,0.0,0.7673469387755102,0.31666666666666665,0.5285714285714285,0.6428571428571428,0.27288461538461545,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1492857142857143,2.2725065553073702,0.9716703339391498
Doll Packaging,1.0,0.823469387755102,0.06666666666666665,0.01428571428571429,0.8428571428571427,0.6432692307692308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0657142857142857,2.8209764918625675,1.1196194781710151
Iron Box,0.0,0.9108163265306122,0.9500000000000001,0.2142857142857143,0.4714285714285715,0.29057692307692307,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.7464285714285714,1.5684123937482863,1.042340044655098
Car Spare Part Box,0.0,0.2618367346938775,0.7666666666666667,0.9142857142857144,0.01428571428571429,0.26692307692307693,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06571428571428566,0.0515873015873016,0.120312925170068
Medicine Bottle,0.0,0.8244897959183672,0.6333333333333334,0.5428571428571429,0.3714285714285714,0.7976923076923077,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.2895238095238095,0.45986394557823124,0.5011156462585034
Camera Box,0.5,0.31,0.4,0.3,0.18571428571428567,0.5461538461538462,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.27999999999999997,1.2329579134558386,0.5748873740367516
Accessory Kit,1.0,0.10387755102040816,0.5333333333333333,0.7714285714285714,0.01428571428571429,0.7501923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12190476190476195,1.3342488525893534,0.4801998258448333
Perfume Box,1.0,0.9751020408163265,0.5166666666666667,0.11428571428571427,0.8714285714285714,0.16480769230769232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.45761904761904765,10.705641992770705,3.6872708291237286
Bakery Box,0.0,0.806938775510204,0.06666666666666665,0.8285714285714285,0.4428571428571429,0.29673076923076924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01142857142857143,1.4437975817286162,0.6797923357430746
Garment Cover,0.0,0.22999999999999995,0.4666666666666667,0.7857142857142856,0.3714285714285714,0.2811538461538462,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.10000000000000006,1.2757123985657668,0.4917137195697301
Cement Bag,1.0,0.07224489795918367,0.8833333333333334,0.8,0.4142857142857143,0.3219230769230769,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.17666666666666664,4.260883959609337,1.3706053239372227
Takeaway Container,0.5,0.12428571428571428,0.5666666666666668,0.9571428571428571,0.5714285714285714,0.32057692307692315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02428571428571433,3.2410870107205176,1.0193261032161554
Toy Car Box,1.0,0.7326530612244897,0.3833333333333334,0.9000000000000001,0.17142857142857143,0.05326923076923076,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.03833333333333329,18.514980460269218,5.789623389781446
Power Bank Pack,0.0,0.20102040816326527,0.35,0.39999999999999997,0.5428571428571429,0.27461538461538465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21000000000000002,1.9073359073359073,0.7165068946497517
Cabinet Box,0.5,0.7148979591836734,1.0,0.9857142857142858,0.6285714285714286,0.4896153846153847,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014285714285714235,2.258880457494776,0.8978478107178205
Cement Bag,1.0,0.9722448979591836,0.2666666666666667,0.39999999999999997,0.6428571428571428,0.5805769230769231,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16000000000000006,2.7817835046750705,1.1902085207902764
Wood Panel Wrap,1.0,0.7718367346938775,0.8166666666666668,0.42857142857142855,0.2,0.06134615384615383,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4666666666666667,16.81940700808626,5.464039789500708
Toaster Box,0.5,0.43408163265306116,1.0,0.7,0.857142857142857,0.37076923076923085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,3.564213564213563,1.3194885590599874
Doll Packaging,0.0,0.0018367346938775522,0.85,0.2714285714285714,0.657142857142857,0.0653846153846154,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6192857142857143,8.717201166180756,2.8634256559766755
Perfume Box,1.0,0.4448979591836734,0.9166666666666666,0.8428571428571427,0.3,0.015769230769230785,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14404761904761915,50.447761194029816,15.325416793583093
Medicine Bottle,0.5,0.5375510204081632,0.08333333333333337,0.12857142857142856,0.5285714285714285,0.5467307692307692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.07261904761904765,1.8475203552923758,0.7445690317577808
Snack Pack,0.5,0.3248979591836735,0.4833333333333333,0.7857142857142856,0.3428571428571428,0.7376923076923078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10357142857142862,1.127278071722516,0.47708138070042827
Sofa Protection Pack,0.0,0.9830612244897958,1.0,0.5571428571428572,0.5999999999999999,0.3915384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.44285714285714284,1.4942528735632181,0.9203370865587612
Cabinet Box,0.0,0.956938775510204,0.0,0.6428571428571428,0.05714285714285716,0.4213461538461539,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.13247563849436345,0.3268243242013702
Makeup Kit,0.5,0.5830612244897958,0.41666666666666663,0.8285714285714285,0.2714285714285714,0.6405769230769232,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.07142857142857145,1.185760736455386,0.5592180168549831
Shampoo Bottle,0.0,0.7799999999999999,0.20000000000000007,0.8857142857142857,0.9571428571428571,0.36557692307692313,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02285714285714287,2.5484602443127784,1.0076809304366905
Cement Bag,1.0,0.21183673469387757,0.01666666666666672,0.6000000000000001,0.4142857142857143,0.31307692307692314,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.006666666666666686,4.377551020408163,1.3794829931972787
Engine Oil Container,0.5,0.04775510204081633,0.9333333333333335,0.657142857142857,0.2285714285714286,0.4107692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3200000000000002,1.7315225907547664,0.6617833078386749
Table Wrap,0.0,0.5140816326530612,0.65,0.9285714285714286,0.6428571428571428,0.2838461538461539,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04642857142857141,2.187733732236349,0.8291160380382516
Doll Packaging,1.0,0.48183673469387744,0.2833333333333333,0.3714285714285714,0.6428571428571428,0.13019230769230772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.17809523809523808,11.718596903782085,3.731368186780884
Tile Box,1.0,0.8124489795918367,0.85,0.08571428571428572,0.14285714285714285,0.34153846153846157,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7771428571428571,3.251015942482025,1.5298966194793016
Iron Box,0.5,0.4491836734693877,0.8333333333333334,0.6142857142857143,0.35714285714285715,0.9459615384615384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3214285714285714,0.8966290197430814,0.5323152365351693
Puzzle Box,0.5,0.20489795918367343,0.31666666666666665,0.2857142857142857,0.32857142857142857,0.21596153846153848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.2261904761904762,3.6668693009118534,1.2520063685048486
Bakery Box,0.5,0.4751020408163265,0.033333333333333326,0.5714285714285714,0.8285714285714285,0.3080769230769231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.014285714285714284,4.176887199861807,1.4013110579177257
Tablet Blister,0.5,0.1983673469387755,0.2833333333333333,0.2571428571428571,0.5999999999999999,0.5571153846153847,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.21047619047619048,1.9396405561207184,0.7255928471083244
Lipstick Case,0.5,0.4279591836734693,0.45000000000000007,0.9571428571428571,0.21428571428571425,0.5790384615384616,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01928571428571432,1.2126300079287344,0.4998910431949468
Towel Pack,1.0,0.8328571428571429,0.18333333333333335,0.8714285714285714,0.657142857142857,0.26230769230769235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.02357142857142857,6.085552865213881,2.0849515738498785
Paint Can,0.0,0.21653061224489795,0.85,0.04285714285714287,0.28571428571428575,0.405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8135714285714285,0.6884681583476765,0.5969282026063437
Educational Toy Box,0.5,0.18612244897959182,0.7000000000000001,0.35714285714285715,0.5999999999999999,0.14192307692307693,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.45,7.240506329113923,2.4079886334280545
Camera Box,1.0,0.7638775510204081,0.6833333333333335,0.9714285714285715,0.08571428571428569,0.6228846153846155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.019523809523809457,1.7155011503233923,0.7516231342126639
Iron Box,1.0,0.21448979591836734,0.6,0.057142857142857134,0.7714285714285714,0.7680769230769231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5657142857142857,2.276675376032766,0.9736352658710543
Cabinet Box,0.5,0.8765306122448979,0.2333333333333334,0.45714285714285713,0.3428571428571428,0.4105769230769232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1266666666666667,2.0040499052844725,0.9148408219254778
Tablet Blister,0.0,0.30877551020408156,0.25,0.5285714285714285,0.8142857142857143,0.7267307692307693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.11785714285714288,1.1052690457545586,0.47135622393044924
Engine Oil Container,1.0,0.6277551020408163,0.2833333333333333,0.8571428571428572,0.08571428571428569,0.3603846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04047619047619046,2.9313158285120897,1.083911755356348
Car Spare Part Box,0.0,0.35591836734693877,0.20000000000000007,0.0,0.2714285714285714,0.2871153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20000000000000007,0.9135460009246417,0.4608393104814741
Tablet Blister,0.0,0.46918367346938766,0.31666666666666665,0.6857142857142857,0.5285714285714285,0.125,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.09952380952380951,3.9153439153439145,1.3551678004535141
Vacuum Cleaner Pack,1.0,0.32999999999999996,0.3666666666666666,0.2714285714285714,0.04285714285714287,0.7144230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2671428571428571,1.4395691910956048,0.6377279001858243
Board Game Pack,0.0,0.890408163265306,0.65,0.07142857142857142,0.7,0.013846153846153869,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6035714285714286,29.354838709677388,9.315002633311378
Tile Box,0.5,0.25897959183673464,0.18333333333333335,0.15714285714285714,0.2714285714285714,0.09461538461538463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15452380952380954,7.3739495798319314,2.351688275310124
Educational Toy Box,0.0,0.04571428571428572,0.6166666666666666,0.9428571428571428,0.8142857142857143,0.4425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.03523809523809524,1.7995264404104183,0.5676674559326492
Shirt Packaging,0.5,0.6563265306122448,0.21666666666666667,0.2571428571428571,0.857142857142857,0.17865384615384616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16095238095238096,7.193825542449394,2.4194265742994436
Beverage Bottle,0.0,0.5175510204081631,0.08333333333333337,0.7857142857142856,0.39999999999999997,0.6855769230769231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857142857142877,0.575062206248272,0.33492682513978767
Camera Box,0.5,0.24775510204081633,0.31666666666666665,0.5857142857142856,0.9142857142857141,0.47961538461538455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13119047619047622,2.8885646953203907,0.9933721296845526
Frozen Food Box,0.0,0.3524489795918367,0.5833333333333334,0.7571428571428571,0.04285714285714287,0.2848076923076923,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1416666666666667,0.14537321778026283,0.20601332587829652
Syringe Pack,0.5,0.7140816326530612,0.6333333333333334,0.9571428571428571,0.3,0.5432692307692308,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.02714285714285719,1.4459506430309348,0.6588668255623417
